ticker,name,premium_code,free_code
GJS,SYNTHETIC FIXED INCOME SECURITIES INC,EOD/GJS,GOOG/NYSE_GJS
GJP,Synthetic Fixed-Income Securities,EOD/GJP,GOOG/NYSE_GJP
GJR,Synthetic Fixed-Income Securities,EOD/GJR,GOOG/NYSE_GJR
GJT,Synthetic Fixed-Income Securities,EOD/GJT,GOOG/NYSE_GJT
GJV,Synthetic Fixed-Income Securities,EOD/GJV,GOOG/NYSE_GJV
SYY,Sysco Corporation,EOD/SYY,GOOG/NYSE_SYY
SYX,Systemax Inc.,EOD/SYX,GOOG/NYSE_SYX
DATA,Tableau Software,EOD/DATA,GOOG/NYSE_DATA
TAHO,Tahoe Resources,EOD/TAHO,GOOG/NYSE_TAHO
TWN,Taiwan Fund,EOD/TWN,GOOG/NYSE_TWN
TSM,Taiwan Semiconductor Manufacturing Company Ltd.,EOD/TSM,GOOG/NYSE_TSM
XRS,TAL Education Group,EOD/XRS,GOOG/NYSE_XRS
TAL,TAL International Group,EOD/TAL,GOOG/NYSE_TAL
TLN,Talen Energy Corporation,EOD/TLN,
TEGP,Tallgrass Energy GP,EOD/TEGP,
TEP,Tallgrass Energy Partners,EOD/TEP,GOOG/NYSE_TEP
SKT,Tanger Factory Outlet Centers,EOD/SKT,GOOG/NYSE_SKT
TAOM,Taomee Holdings Limited,EOD/TAOM,GOOG/NYSE_TAOM
NGLS,Targa Resources Partners LP,EOD/NGLS,GOOG/NYSE_NGLS
NGLS_A,Targa Resources Partners LP,,
TRGP,Targa Resources,EOD/TRGP,GOOG/NYSE_TRGP
TGT,Target Corporation,EOD/TGT,GOOG/NYSE_TGT
TARO,Taro Pharmaceutical Industries Ltd.,EOD/TARO,GOOG/NYSE_TARO
TTM,Tata Motors Ltd,EOD/TTM,GOOG/NYSE_TTM
TCO,Taubman Centers,EOD/TCO,GOOG/NYSE_TCO
TCO_J,Taubman Centers,,GOOG/NYSE_TCO_J
TCO_K,Taubman Centers,,GOOG/NYSE_TCO_K
TMHC,Taylor Morrison Home Corporation,EOD/TMHC,GOOG/NYSE_TMHC
TCP,TC PipeLines,EOD/TCP,GOOG/NYSE_TCP
TCB,TCF Financial Corporation,EOD/TCB,GOOG/NYSE_TCB
TCB_WS,TCF Financial Corporation,EOD/TCB_WS,
TCB_B,TCF Financial Corporation,,GOOG/NYSE_TCB_B
TCB_C,TCF Financial Corporation,,GOOG/NYSE_TCB_C
TCPI,TCP International Holdings Ltd.,EOD/TCPI,
TSI,TCW Strategic Income Fund,EOD/TSI,GOOG/NYSE_TSI
AMTD,TD Ameritrade Holding Corporation,EOD/AMTD,GOOG/NYSE_AMTD
TEL,TE Connectivity Ltd.,EOD/TEL,GOOG/NYSE_TEL
TMH,Team Health Holdings,EOD/TMH,GOOG/NYSE_TMH
TISI,Team,EOD/TISI,GOOG/NYSE_TISI
TCK,Teck Resources Ltd,EOD/TCK,GOOG/NYSE_TCK
TE,TECO Energy,EOD/TE,GOOG/NYSE_TE
TK,Teekay Corporation,EOD/TK,GOOG/NYSE_TK
TGP,Teekay LNG Partners L.P.,EOD/TGP,GOOG/NYSE_TGP
TOO,Teekay Offshore Partners L.P.,EOD/TOO,GOOG/NYSE_TOO
TOO_A,Teekay Offshore Partners L.P.,,
TOO_B,Teekay Offshore Partners L.P.,,
TNK,Teekay Tankers Ltd.,EOD/TNK,GOOG/NYSE_TNK
GCI,TEGNA Inc.,EOD/GCI,GOOG/NYSE_GCI
TGNA,TEGNA Inc.,EOD/TGNA,
TRC,Tejon Ranch Co,EOD/TRC,GOOG/NYSE_TRC
HQH,Tekla Healthcare Investors,EOD/HQH,GOOG/NYSE_HQH
THQ,Tekla Healthcare Opportunies Fund,EOD/THQ,
HQL,Tekla Life Sciences Investors,EOD/HQL,GOOG/NYSE_HQL
THW,Tekla World Healthcare Fund,EOD/THW,
TDOC,Teladoc,EOD/TDOC,
TEO,Telecom Argentina Stet - France Telecom S.A.,EOD/TEO,GOOG/NYSE_TEO
TI,Telecom Italia S.P.A.,EOD/TI,GOOG/NYSE_TI
TI_A,Telecom Italia S.P.A.,EOD/TI_A,GOOG/NYSE_TI_A
TDY,Teledyne Technologies Incorporated,EOD/TDY,GOOG/NYSE_TDY
TFX,Teleflex Incorporated,EOD/TFX,GOOG/NYSE_TFX
VIV,Telefonica Brasil S.A.,EOD/VIV,GOOG/NYSE_VIV
TEF,Telefonica SA,EOD/TEF,GOOG/NYSE_TEF
TDA,Telephone and Data Systems,EOD/TDA,
TDE,Telephone and Data Systems,EOD/TDE,GOOG/NYSE_TDE
TDI,Telephone and Data Systems,EOD/TDI,GOOG/NYSE_TDI
TDJ,Telephone and Data Systems,EOD/TDJ,GOOG/NYSE_TDJ
TDS,Telephone and Data Systems,EOD/TDS,GOOG/NYSE_TDS
TU,TELUS Corporation,EOD/TU,GOOG/NYSE_TU
TDF,Templeton Dragon Fund,EOD/TDF,GOOG/NYSE_TDF
EMF,Templeton Emerging Markets Fund,EOD/EMF,GOOG/NYSE_EMF
TEI,Templeton Emerging Markets Income Fund,EOD/TEI,GOOG/NYSE_TEI
GIM,Templeton Global Income Fund,EOD/GIM,GOOG/NYSE_GIM
TRF,Templeton Russia Fund,EOD/TRF,GOOG/NYSE_TRF
TPX,Tempur Sealy International,EOD/TPX,GOOG/NYSE_TPX
TS,Tenaris S.A.,EOD/TS,GOOG/NYSE_TS
THC,Tenet Healthcare Corporation,EOD/THC,GOOG/NYSE_THC
TNC,Tennant Company,EOD/TNC,GOOG/NYSE_TNC
TEN,Tenneco Inc.,EOD/TEN,GOOG/NYSE_TEN
TVC,Tennessee Valley Authority,EOD/TVC,GOOG/NYSE_TVC
TVE,Tennessee Valley Authority,EOD/TVE,GOOG/NYSE_TVE
TDC,Teradata Corporation,EOD/TDC,GOOG/NYSE_TDC
TER,Teradyne,EOD/TER,GOOG/NYSE_TER
TEX,Terex Corporation,EOD/TEX,GOOG/NYSE_TEX
TX,Ternium S.A.,EOD/TX,GOOG/NYSE_TX
TNH,Terra Nitrogen Company,EOD/TNH,GOOG/NYSE_TNH
TRNO,Terreno Realty Corporation,EOD/TRNO,GOOG/NYSE_TRNO
TRNO_A,Terreno Realty Corporation,,
TSO,Tesoro Corporation,EOD/TSO,GOOG/NYSE_TSO
TLLP,Tesoro Logistics LP,EOD/TLLP,GOOG/NYSE_TLLP
TTI,Tetra Technologies,EOD/TTI,GOOG/NYSE_TTI
TEVA,Teva Pharmaceutical Industries Limited,EOD/TEVA,GOOG/NYSE_TEVA
TPL,Texas Pacific Land Trust,EOD/TPL,GOOG/NYSE_TPL
TGH,Textainer Group Holdings Limited,EOD/TGH,GOOG/NYSE_TGH
TXT,Textron Inc.,EOD/TXT,GOOG/NYSE_TXT
TXTR,Textura Corporation,EOD/TXTR,GOOG/NYSE_TXTR
TTF,Thai Fund,EOD/TTF,GOOG/NYSE_TTF
AES,The AES Corporation,EOD/AES,GOOG/NYSE_AES
AES_C,The AES Corporation,,GOOG/NYSE_AES_C
BX,The Blackstone Group L.P.,EOD/BX,GOOG/NYSE_BX
SCHW,The Charles Schwab Corporation,EOD/SCHW,GOOG/NYSE_SCHW
SCHW_B,The Charles Schwab Corporation,,
SCHW_C,The Charles Schwab Corporation,,
SRV,The Cushing MLP Total Return Fund,EOD/SRV,GOOG/NYSE_SRV
GRX,The Gabelli Healthcare & Wellness Trust,EOD/GRX,GOOG/NYSE_GRX
GRX_A,The Gabelli Healthcare & Wellness Trust,,GOOG/NYSE_GRX_A
GRX_B,The Gabelli Healthcare & Wellness Trust,,
GDL,The GDL Fund,EOD/GDL,GOOG/NYSE_GDL
GDL_B,The GDL Fund,,GOOG/NYSE_GDL_B
THG,The Hanover Insurance Group,EOD/THG,GOOG/NYSE_THG
THGA,The Hanover Insurance Group,EOD/THGA,
RUBI,The Rubicon Project,EOD/RUBI,
TRV,The Travelers Companies,EOD/TRV,GOOG/NYSE_TRV
TMO,Thermo Fisher Scientific Inc,EOD/TMO,GOOG/NYSE_TMO
THR,Thermon Group Holdings,EOD/THR,GOOG/NYSE_THR
TPRE,Third Point Reinsurance Ltd.,EOD/TPRE,GOOG/NYSE_TPRE
TSLF,THL Credit Senior Loan Fund,EOD/TSLF,
TCRX,THL Credit,EOD/TCRX,
TC,Thompson Creek Metals Company Inc.,EOD/TC,GOOG/NYSE_TC
TRI,Thomson Reuters Corp,EOD/TRI,GOOG/NYSE_TRI
THO,Thor Industries,EOD/THO,GOOG/NYSE_THO
TDW,Tidewater Inc.,EOD/TDW,GOOG/NYSE_TDW
TIER,TIER REIT,EOD/TIER,
TIF,Tiffany & Co.,EOD/TIF,GOOG/NYSE_TIF
TLYS,Tilly&#39;s,EOD/TLYS,GOOG/NYSE_TLYS
TSU,TIM Participacoes S.A.,EOD/TSU,GOOG/NYSE_TSU
TIME,Time Inc.,EOD/TIME,
TWC,Time Warner Cable Inc,EOD/TWC,GOOG/NYSE_TWC
TWX,Time Warner Inc.,EOD/TWX,GOOG/NYSE_TWX
TKR,Timken Company (The),EOD/TKR,GOOG/NYSE_TKR
TMST,Timken Steel Corporation,EOD/TMST,
TWI,Titan International,EOD/TWI,GOOG/NYSE_TWI
TJX,TJX Companies,EOD/TJX,GOOG/NYSE_TJX
TOL,Toll Brothers Inc.,EOD/TOL,GOOG/NYSE_TOL
TR,Tootsie Roll Industries,EOD/TR,GOOG/NYSE_TR
BLD,TopBuild Corp.,EOD/BLD,
TMK,Torchmark Corporation,EOD/TMK,GOOG/NYSE_TMK
TMK_B,Torchmark Corporation,,
TTC,Toro Company (The),EOD/TTC,GOOG/NYSE_TTC
TD,Toronto Dominion Bank (The),EOD/TD,GOOG/NYSE_TD
NDP,Tortoise Energy Independence Fund,EOD/NDP,GOOG/NYSE_NDP
TYG,Tortoise Energy Infrastructure Corporation,EOD/TYG,GOOG/NYSE_TYG
TYG_B,Tortoise Energy Infrastructure Corporation,,GOOG/NYSE_TYG_B
TYG_C,Tortoise Energy Infrastructure Corporation,,
NTG,Tortoise MLP Fund,EOD/NTG,GOOG/NYSE_NTG
TTP,Tortoise Pipeline & Energy Fund,EOD/TTP,GOOG/NYSE_TTP
TPZ,Tortoise Power and Energy Infrastructure Fund,EOD/TPZ,GOOG/NYSE_TPZ
TSS,Total System Services,EOD/TSS,GOOG/NYSE_TSS
TOT,TotalFinaElf,EOD/TOT,GOOG/NYSE_TOT
TOWR,Tower International,EOD/TOWR,GOOG/NYSE_TOWR
TSQ,Townsquare Media,EOD/TSQ,
TM,Toyota Motor Corp Ltd Ord,EOD/TM,GOOG/NYSE_TM
TSLX,TPG Specialty Lending,EOD/TSLX,
TAC,TransAlta Corporation,EOD/TAC,GOOG/NYSE_TAC
TAI,Transamerica Income Shares,EOD/TAI,GOOG/NYSE_TAI
TRP,TransCanada Corporation,EOD/TRP,GOOG/NYSE_TRP
TCI,Transcontinental Realty Investors,EOD/TCI,GOOG/NYSE_TCI
TDG,Transdigm Group Incorporated,EOD/TDG,GOOG/NYSE_TDG
TLP,Transmontaigne Partners L.P.,EOD/TLP,GOOG/NYSE_TLP
RIG,Transocean Ltd.,EOD/RIG,GOOG/NYSE_RIG
RIGP,Transocean Partners LLC,EOD/RIGP,
TGS,Transportadora De Gas Sa Ord B,EOD/TGS,GOOG/NYSE_TGS
TRU,TransUnion,EOD/TRU,GOOG/NYSE_TRU
TA,TravelCenters of America LLC,EOD/TA,GOOG/NYSE_TA
TANN,TravelCenters of America LLC,EOD/TANN,
TANO,TravelCenters of America LLC,EOD/TANO,
TANP,TravelCenters of America LLC,EOD/TANP,
TVPT,Travelport Worldwide Limited,EOD/TVPT,
TRR,TRC Companies,EOD/TRR,GOOG/NYSE_TRR
TREC,Trecora Resources,EOD/TREC,
TG,Tredegar Corporation,EOD/TG,GOOG/NYSE_TG
THS,Treehouse Foods,EOD/THS,GOOG/NYSE_THS
TRMR,Tremor Video,EOD/TRMR,GOOG/NYSE_TRMR
TREX,Trex Company,EOD/TREX,GOOG/NYSE_TREX
TY,Tri Continental Corporation,EOD/TY,GOOG/NYSE_TY
TY_,Tri Continental Corporation,,GOOG/NYSE_TY_
TPH,TRI Pointe Group,EOD/TPH,GOOG/NYSE_TPH
TCAP,Triangle Capital Corporation,EOD/TCAP,GOOG/NYSE_TCAP
TCCA,Triangle Capital Corporation,EOD/TCCA,
TCCB,Triangle Capital Corporation,EOD/TCCB,
TRCO,Tribune Media Company,EOD/TRCO,
TPUB,Tribune Publishing Company,EOD/TPUB,
TSL,Trina Solar Limited,EOD/TSL,GOOG/NYSE_TSL
TNET,TriNet Group,EOD/TNET,
TRN,Trinity Industries,EOD/TRN,GOOG/NYSE_TRN
TSE,Trinseo S.A.,EOD/TSE,
TPVG,TriplePoint Venture Growth BDC Corp.,EOD/TPVG,
TPVZ,TriplePoint Venture Growth BDC Corp.,EOD/TPVZ,
GTS,Triple-S Management Corporation,EOD/GTS,GOOG/NYSE_GTS
TGI,Triumph Group,EOD/TGI,GOOG/NYSE_TGI
TROX,Tronox Limited,EOD/TROX,GOOG/NYSE_TROX
TBI,TrueBlue,EOD/TBI,GOOG/NYSE_TBI
TRUP,Trupanion,EOD/TRUP,
TNP,Tsakos Energy Navigation Ltd,EOD/TNP,GOOG/NYSE_TNP
TNP_B,Tsakos Energy Navigation Ltd,,
TNP_C,Tsakos Energy Navigation Ltd,,
TNP_D,Tsakos Energy Navigation Ltd,,
TUMI,Tumi Holdings,EOD/TUMI,GOOG/NYSE_TUMI
TUP,Tupperware Brands Corporation,EOD/TUP,GOOG/NYSE_TUP
TKC,Turkcell Iletisim Hizmetleri AS,EOD/TKC,GOOG/NYSE_TKC
TKF,Turkish Investment Fund,EOD/TKF,GOOG/NYSE_TKF
TRQ,Turquoise Hill Resources Ltd.,EOD/TRQ,GOOG/NYSE_TRQ
TPC,Tutor Perini Corporation,EOD/TPC,GOOG/NYSE_TPC
TWTR,Twitter,EOD/TWTR,GOOG/NYSE_TWTR
TWO,Two Harbors Investments Corp,EOD/TWO,GOOG/NYSE_TWO
TYC,Tyco International plc,EOD/TYC,GOOG/NYSE_TYC
TYL,Tyler Technologies,EOD/TYL,GOOG/NYSE_TYL
TSN,Tyson Foods,EOD/TSN,GOOG/NYSE_TSN
TSNU,Tyson Foods,EOD/TSNU,
USB,U.S. Bancorp,EOD/USB,GOOG/NYSE_USB
USB_A,U.S. Bancorp,,GOOG/NYSE_USB_A
USB_H,U.S. Bancorp,,GOOG/NYSE_USB_H
USB_M,U.S. Bancorp,,GOOG/NYSE_USB_M
USB_N,U.S. Bancorp,,GOOG/NYSE_USB_N
USB_O,U.S. Bancorp,,
USPH,U.S. Physical Therapy,EOD/USPH,GOOG/NYSE_USPH
SLCA,U.S. Silica Holdings,EOD/SLCA,GOOG/NYSE_SLCA
UBS,UBS AG,EOD/UBS,GOOG/NYSE_UBS
UBS_D,UBS AG,,GOOG/NYSE_UBS_D
UCP,UCP,EOD/UCP,GOOG/NYSE_UCP
UGI,UGI Corporation,EOD/UGI,GOOG/NYSE_UGI
UIL,UIL Holdings Corporation,EOD/UIL,GOOG/NYSE_UIL
UPL,Ultra Petroleum Corp.,EOD/UPL,GOOG/NYSE_UPL
UGP,Ultrapar Participacoes S.A.,EOD/UGP,GOOG/NYSE_UGP
UMH,UMH Properties,EOD/UMH,GOOG/NYSE_UMH
UMH_A,UMH Properties,,GOOG/NYSE_UMH_A
UMH_B,UMH Properties,,
UA,Under Armour,EOD/UA,GOOG/NYSE_UA
UFI,Unifi,EOD/UFI,GOOG/NYSE_UFI
UNF,Unifirst Corporation,EOD/UNF,GOOG/NYSE_UNF
UN,Unilever NV,EOD/UN,GOOG/NYSE_UN
UL,Unilever PLC,EOD/UL,GOOG/NYSE_UL
UNP,Union Pacific Corporation,EOD/UNP,GOOG/NYSE_UNP
UIS,Unisys Corporation,EOD/UIS,GOOG/NYSE_UIS
UNT,Unit Corporation,EOD/UNT,GOOG/NYSE_UNT
UAL,United Continental Holdings,EOD/UAL,GOOG/NYSE_UAL
UDR,United Dominion Realty Trust,EOD/UDR,GOOG/NYSE_UDR
UMC,United Microelectronics Corporation,EOD/UMC,GOOG/NYSE_UMC
UPS,United Parcel Service,EOD/UPS,GOOG/NYSE_UPS
URI,United Rentals,EOD/URI,GOOG/NYSE_URI
USM,United States Cellular Corporation,EOD/USM,GOOG/NYSE_USM
UZA,United States Cellular Corporation,EOD/UZA,GOOG/NYSE_UZA
UZB,United States Cellular Corporation,EOD/UZB,
X,United States Steel Corporation,EOD/X,GOOG/NYSE_X
UTX,United Technologies Corporation,EOD/UTX,GOOG/NYSE_UTX
UNH,UnitedHealth Group Incorporated,EOD/UNH,GOOG/NYSE_UNH
UTL,UNITIL Corporation,EOD/UTL,GOOG/NYSE_UTL
UNVR,Univar Inc.,EOD/UNVR,
UAM,Universal American Corp.,EOD/UAM,GOOG/NYSE_UAM
UVV,Universal Corporation,EOD/UVV,GOOG/NYSE_UVV
UHT,Universal Health Realty Income Trust,EOD/UHT,GOOG/NYSE_UHT
UHS,Universal Health Services,EOD/UHS,GOOG/NYSE_UHS
UVE,UNIVERSAL INSURANCE HOLDINGS INC,EOD/UVE,
UTI,Universal Technical Institute Inc,EOD/UTI,GOOG/NYSE_UTI
UNM,Unum Group,EOD/UNM,GOOG/NYSE_UNM
UE,Urban Edge Properties,EOD/UE,
UBA,Urstadt Biddle Properties Inc.,EOD/UBA,GOOG/NYSE_UBA
UBP,Urstadt Biddle Properties Inc.,EOD/UBP,GOOG/NYSE_UBP
UBP_F,Urstadt Biddle Properties Inc.,,GOOG/NYSE_UBP_F
UBP_G,Urstadt Biddle Properties Inc.,,
USAC,USA Compression Partners,EOD/USAC,GOOG/NYSE_USAC
USNA,USANA Health Sciences,EOD/USNA,GOOG/NYSE_USNA
USDP,USD Partners LP,EOD/USDP,
USG,USG Corporation,EOD/USG,GOOG/NYSE_USG
BIF,USLIFE Income Fund,EOD/BIF,GOOG/NYSE_BIF
VFC,V.F. Corporation,EOD/VFC,GOOG/NYSE_VFC
EGY,Vaalco Energy Inc,EOD/EGY,GOOG/NYSE_EGY
MTN,Vail Resorts,EOD/MTN,GOOG/NYSE_MTN
VALE,VALE S.A.,EOD/VALE,GOOG/NYSE_VALE
VALE_P,VALE S.A.,EOD/VALE_P,
VRX,Valeant Pharmaceuticals International,EOD/VRX,GOOG/NYSE_VRX
VLO,Valero Energy Corporation,EOD/VLO,GOOG/NYSE_VLO
VLP,Valero Energy Partners LP,EOD/VLP,
VHI,Valhi,EOD/VHI,GOOG/NYSE_VHI
VR,Validus Holdings,EOD/VR,GOOG/NYSE_VR
VLY,Valley National Bancorp,EOD/VLY,GOOG/NYSE_VLY
VLY_WS,Valley National Bancorp,EOD/VLY_WS,
VLY_A,Valley National Bancorp,,GOOG/NYSE_VLY_A
VMI,Valmont Industries,EOD/VMI,GOOG/NYSE_VMI
VAL,Valspar Corporation (The),EOD/VAL,GOOG/NYSE_VAL
VNTV,Vantiv,EOD/VNTV,GOOG/NYSE_VNTV
VAR,Varian Medical Systems,EOD/VAR,GOOG/NYSE_VAR
VGR,Vector Group Ltd.,EOD/VGR,GOOG/NYSE_VGR
VVC,Vectren Corporation,EOD/VVC,GOOG/NYSE_VVC
VEC,Vectrus,EOD/VEC,
VEDL,Vedanta  Limited,EOD/VEDL,
VEEV,Veeva Systems Inc.,EOD/VEEV,GOOG/NYSE_VEEV
VTRB,Ventas Realty,EOD/VTRB,
VTR,Ventas,EOD/VTR,GOOG/NYSE_VTR
VER,VEREIT Inc.,EOD/VER,
VER_F,VEREIT Inc.,,
PAY,Verifone Systems,EOD/PAY,GOOG/NYSE_PAY
VRTV,Veritiv Corporation,EOD/VRTV,
VZ,Verizon Communications Inc.,EOD/VZ,GOOG/NYSE_VZ
VZA,Verizon Communications Inc.,EOD/VZA,
VET,Vermilion Energy Inc.,EOD/VET,GOOG/NYSE_VET
VVI,Viad Corp,EOD/VVI,GOOG/NYSE_VVI
VCO,Vina Concha Y Toro,EOD/VCO,GOOG/NYSE_VCO
VNCE,Vince Holding Corp.,EOD/VNCE,
VMEM,Violin Memory,EOD/VMEM,GOOG/NYSE_VMEM
VIPS,Vipshop Holdings Limited,EOD/VIPS,GOOG/NYSE_VIPS
VGI,Virtus Global Multi-Sector Income Fund,EOD/VGI,GOOG/NYSE_VGI
DCA,Virtus Total Return Fund,EOD/DCA,GOOG/NYSE_DCA
V,Visa Inc.,EOD/V,GOOG/NYSE_V
VSH,Vishay Intertechnology,EOD/VSH,GOOG/NYSE_VSH
VPG,Vishay Precision Group,EOD/VPG,GOOG/NYSE_VPG
VSTO,Vista Outdoor Inc.,EOD/VSTO,
VC,Visteon Corporation,EOD/VC,GOOG/NYSE_VC
VSI,Vitamin Shoppe,EOD/VSI,GOOG/NYSE_VSI
VSLR,Vivint Solar,EOD/VSLR,
VMW,Vmware,EOD/VMW,GOOG/NYSE_VMW
VOC,VOC Energy Trust,EOD/VOC,GOOG/NYSE_VOC
VCRA,Vocera Communications,EOD/VCRA,GOOG/NYSE_VCRA
VG,Vonage Holdings Corp.,EOD/VG,GOOG/NYSE_VG
VNO,Vornado Realty Trust,EOD/VNO,GOOG/NYSE_VNO
VNO_G,Vornado Realty Trust,,GOOG/NYSE_VNO_G
VNO_I,Vornado Realty Trust,,GOOG/NYSE_VNO_I
VNO_J,Vornado Realty Trust,,GOOG/NYSE_VNO_J
VNO_K,Vornado Realty Trust,,GOOG/NYSE_VNO_K
VNO_L,Vornado Realty Trust,,GOOG/NYSE_VNO_L
VJET,voxeljet AG,EOD/VJET,GOOG/NYSE_VJET
IAE,Voya Asia Pacific High Dividend Equity Income Fund,EOD/IAE,GOOG/NYSE_IAE
IHD,Voya Emerging Markets High Income Dividend Equity Fund,EOD/IHD,GOOG/NYSE_IHD
VOYA,Voya Financial,EOD/VOYA,GOOG/NYSE_VOYA
IGA,Voya Global Advantage and Premium Opportunity Fund,EOD/IGA,GOOG/NYSE_IGA
IGD,Voya Global Equity Dividend and Premium Opportunity Fund,EOD/IGD,GOOG/NYSE_IGD
IDE,Voya Infrastructure,EOD/IDE,GOOG/NYSE_IDE
IID,Voya International High Dividend Equity Income Fund,EOD/IID,GOOG/NYSE_IID
IRR,Voya Natural Resources Equity Income Fund,EOD/IRR,GOOG/NYSE_IRR
PPR,Voya Prime Rate Trust,EOD/PPR,GOOG/NYSE_PPR
VTTI,VTTI Energy Partners LP,EOD/VTTI,
VMC,Vulcan Materials Company,EOD/VMC,GOOG/NYSE_VMC
WTI,W&T Offshore,EOD/WTI,GOOG/NYSE_WTI
WPC,W.P. Carey Inc.,EOD/WPC,GOOG/NYSE_WPC
WRB,W.R. Berkley Corporation,EOD/WRB,GOOG/NYSE_WRB
WRB_B,W.R. Berkley Corporation,,
GRA,W.R. Grace & Co.,EOD/GRA,GOOG/NYSE_GRA
GWW,W.W. Grainger,EOD/GWW,GOOG/NYSE_GWW
WNC,Wabash National Corporation,EOD/WNC,GOOG/NYSE_WNC
WBC,Wabco Holdings Inc.,EOD/WBC,GOOG/NYSE_WBC
WDR,Waddell & Reed Financial,EOD/WDR,GOOG/NYSE_WDR
WAGE,WageWorks,EOD/WAGE,GOOG/NYSE_WAGE
WD,Walker & Dunlop,EOD/WD,GOOG/NYSE_WD
WMT,Wal-Mart Stores,EOD/WMT,GOOG/NYSE_WMT
DIS,Walt Disney Company (The),EOD/DIS,GOOG/NYSE_DIS
WAC,Walter Investment Management Corp.,EOD/WAC,GOOG/NYSE_WAC
WRE,Washington Real Estate Investment Trust,EOD/WRE,GOOG/NYSE_WRE
WCN,Waste Connections,EOD/WCN,GOOG/NYSE_WCN
WM,Waste Management,EOD/WM,GOOG/NYSE_WM
WAT,Waters Corporation,EOD/WAT,GOOG/NYSE_WAT
WSO,Watsco,EOD/WSO,GOOG/NYSE_WSO
WSO_B,Watsco,EOD/WSO_B,GOOG/NYSE_WSO_B
WTS,Watts Water Technologies,EOD/WTS,GOOG/NYSE_WTS
WPP,Wausau Paper Corp.,EOD/WPP,GOOG/NYSE_WPP
W,Wayfair Inc.,EOD/W,
WCIC,WCI Communities,EOD/WCIC,GOOG/NYSE_WCIC
WFT,Weatherford International plc,EOD/WFT,GOOG/NYSE_WFT
WBS,Webster Financial Corporation,EOD/WBS,GOOG/NYSE_WBS
WBS_WS,Webster Financial Corporation,EOD/WBS_WS,
WBS_E,Webster Financial Corporation,,GOOG/NYSE_WBS_E
WEC,WEC Energy Group,EOD/WEC,GOOG/NYSE_WEC
WTW,Weight Watchers International Inc,EOD/WTW,GOOG/NYSE_WTW
WRI,Weingarten Realty Investors,EOD/WRI,GOOG/NYSE_WRI
WMK,Weis Markets,EOD/WMK,GOOG/NYSE_WMK
WCG,WellCare Health Plans,EOD/WCG,GOOG/NYSE_WCG
WFC,Wells Fargo & Company,EOD/WFC,GOOG/NYSE_WFC
WFC_WS,Wells Fargo & Company,EOD/WFC_WS,
WFC_J,Wells Fargo & Company,,GOOG/NYSE_WFC_J
WFC_L,Wells Fargo & Company,,GOOG/NYSE_WFC_L
WFC_N,Wells Fargo & Company,,GOOG/NYSE_WFC_N
WFC_O,Wells Fargo & Company,,GOOG/NYSE_WFC_O
WFC_P,Wells Fargo & Company,,GOOG/NYSE_WFC_P
WFC_Q,Wells Fargo & Company,,
WFC_R,Wells Fargo & Company,,
WFC_T,Wells Fargo & Company,,
WFC_V,Wells Fargo & Company,,
WFE_A,Wells Fargo & Company,,
EOD,Wells Fargo Advantage Global Dividend Opportunity Fund,EOD/EOD,GOOG/NYSE_EOD
HCN,Welltower Inc.,EOD/HCN,GOOG/NYSE_HCN
HCN_I,Welltower Inc.,,GOOG/NYSE_HCN_I
HCN_J,Welltower Inc.,,GOOG/NYSE_HCN_J
WAIR,Wesco Aircraft Holdings,EOD/WAIR,GOOG/NYSE_WAIR
WCC,WESCO International,EOD/WCC,GOOG/NYSE_WCC
WST,West Pharmaceutical Services,EOD/WST,GOOG/NYSE_WST
WR,Westar Energy,EOD/WR,GOOG/NYSE_WR
WAL,Western Alliance Bancorporation,EOD/WAL,GOOG/NYSE_WAL
WEA,Western Asset Bond Fund,EOD/WEA,GOOG/NYSE_WEA
ESD,Western Asset Emerging Markets Debt Fund Inc,EOD/ESD,GOOG/NYSE_ESD
EMD,Western Asset Emerging Markets Income Fund,EOD/EMD,GOOG/NYSE_EMD
GDO,Western Asset Global Corporate Defined Opportunity Fund Inc.,EOD/GDO,GOOG/NYSE_GDO
EHI,Western Asset Global High Income Fund Inc,EOD/EHI,GOOG/NYSE_EHI
GDF,Western Asset Global Partners Income Fund,EOD/GDF,GOOG/NYSE_GDF
HIX,Western Asset High Income Fund II Inc.,EOD/HIX,GOOG/NYSE_HIX
HIO,Western Asset High Income Opportunity Fund,EOD/HIO,GOOG/NYSE_HIO
HYI,Western Asset High Yield Defined Opportunity Fund Inc.,EOD/HYI,GOOG/NYSE_HYI
IGI,Western Asset Investment Grade Defined Opportunity Trust Inc.,EOD/IGI,GOOG/NYSE_IGI
MHY,Western Asset Managed High Income Fund,EOD/MHY,GOOG/NYSE_MHY
MMU,Western Asset Managed Municipals Fund,EOD/MMU,GOOG/NYSE_MMU
WMC,Western Asset Mortgage Capital Corporation,EOD/WMC,GOOG/NYSE_WMC
DMO,Western Asset Mortgage Defined Opportunity Fund Inc,EOD/DMO,GOOG/NYSE_DMO
MTT,Western Asset Municipal Defined Opportunity Trust Inc,EOD/MTT,GOOG/NYSE_MTT
MHF,Western Asset Municipal High Income Fund,EOD/MHF,GOOG/NYSE_MHF
MNP,Western Asset Municipal Partners Fund,EOD/MNP,GOOG/NYSE_MNP
GFY,Western Asset Variable Rate Strategic Fund Inc.,EOD/GFY,GOOG/NYSE_GFY
